#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.34791  0.65367  0.03350  1.11733  0.021817  0.010611  0.003163    2.0561    1.6317  0.01325  0.02438  0.02415
   0.35577  0.64584  0.03414  1.12062  0.021854  0.010475  0.003090    2.0863    1.6266  0.01315  0.02449  0.02398
   0.36362  0.63802  0.03477  1.12403  0.021904  0.010336  0.003009    2.1193    1.6214  0.01306  0.02462  0.02380
   0.37147  0.63019  0.03539  1.12756  0.021968  0.010193  0.002919    2.1551    1.6159  0.01296  0.02477  0.02361
   0.37931  0.62237  0.03601  1.13124  0.022046  0.010047  0.002821    2.1943    1.6101  0.01286  0.02494  0.02342
   0.38716  0.61454  0.03662  1.13508  0.022139  0.009896  0.002713    2.2372    1.6042  0.01275  0.02513  0.02322
   0.39501  0.60672  0.03722  1.13911  0.022247  0.009740  0.002595    2.2841    1.5979  0.01264  0.02534  0.02300
   0.40285  0.59890  0.03782  1.14335  0.022371  0.009577  0.002467    2.3358    1.5915  0.01252  0.02558  0.02278
   0.41070  0.59107  0.03841  1.14784  0.022509  0.009408  0.002328    2.3926    1.5848  0.01240  0.02584  0.02255
   0.41854  0.58325  0.03898  1.15260  0.022663  0.009230  0.002178    2.4553    1.5780  0.01226  0.02612  0.02230
   0.42639  0.57543  0.03955  1.15768  0.022833  0.009044  0.002017    2.5246    1.5710  0.01212  0.02643  0.02204
   0.43423  0.56761  0.04012  1.16311  0.023018  0.008847  0.001844    2.6017    1.5640  0.01197  0.02677  0.02177
   0.44207  0.55979  0.04067  1.16893  0.023218  0.008639  0.001660    2.6875    1.5569  0.01180  0.02714  0.02148
   0.44991  0.55197  0.04121  1.17521  0.023433  0.008419  0.001464    2.7834    1.5498  0.01163  0.02754  0.02118
   0.45774  0.54415  0.04174  1.18198  0.023661  0.008184  0.001258    2.8911    1.5429  0.01143  0.02797  0.02085
   0.46558  0.53633  0.04226  1.18932  0.023902  0.007934  0.001041    3.0126    1.5363  0.01122  0.02843  0.02051
   0.47342  0.52851  0.04278  1.19729  0.024153  0.007667  0.000816    3.1504    1.5302  0.01099  0.02892  0.02014
   0.48125  0.52069  0.04328  1.20595  0.024412  0.007381  0.000586    3.3074    1.5249  0.01073  0.02944  0.01974
   0.48908  0.51287  0.04377  1.21540  0.024678  0.007075  0.000353    3.4878    1.5205  0.01045  0.02999  0.01931
   0.49691  0.50506  0.04425  1.22572  0.024946  0.006748  0.000124    3.6968    1.5175  0.01014  0.03058  0.01886
   0.50475  0.49724  0.04472  1.23702  0.025213  0.006397 -0.000060    3.9413    1.5165  0.00979  0.03119  0.01836
   0.51258  0.48942  0.04517  1.24980  0.025465  0.006009 -0.000168    4.2376    1.5198  0.00939  0.03183  0.01783
   0.52041  0.48160  0.04562  1.26376  0.025700  0.005597 -0.000251    4.5920    1.5269  0.00894  0.03248  0.01725
   0.52823  0.47379  0.04605  1.27801  0.025926  0.005187 -0.000307    4.9987    1.5346  0.00847  0.03313  0.01661
   0.53606  0.46598  0.04647  1.29234  0.026142  0.004785 -0.000342    5.4628    1.5415  0.00799  0.03378  0.01592
   0.54388  0.45817  0.04687  1.30710  0.026334  0.004384 -0.000365    6.0071    1.5491  0.00749  0.03442  0.01517
   0.55170  0.45036  0.04727  1.32242  0.026495  0.003979 -0.000381    6.6584    1.5579  0.00696  0.03504  0.01434
   0.55952  0.44254  0.04764  1.33844  0.026613  0.003569 -0.000393    7.4572    1.5685  0.00639  0.03562  0.01342
   0.56734  0.43473  0.04801  1.35534  0.026676  0.003150 -0.000404    8.4678    1.5819  0.00579  0.03615  0.01241
   0.57516  0.42692  0.04836  1.37336  0.026667  0.002720 -0.000415    9.8033    1.5999  0.00513  0.03662  0.01127
   0.58297  0.41912  0.04869  1.39140  0.026584  0.002307 -0.001186   11.5235    1.5950  0.00447  0.03699  0.00991
   0.59078  0.41131  0.04901  1.39247  0.026684  0.002285 -0.001196   11.6755    1.5970  0.00443  0.03716  0.00985
   0.59860  0.40350  0.04931  1.39349  0.026702  0.002265 -0.001207   11.7893    1.5984  0.00440  0.03721  0.00980
   0.60641  0.39570  0.04959  1.39449  0.026654  0.002245 -0.001217   11.8723    1.5995  0.00437  0.03717  0.00974
   0.61421  0.38790  0.04986  1.39546  0.026551  0.002226 -0.001228   11.9290    1.6002  0.00433  0.03705  0.00968
   0.62202  0.38010  0.05011  1.39642  0.026399  0.002207 -0.001239   11.9617    1.6007  0.00430  0.03686  0.00962
   0.62982  0.37230  0.05035  1.39738  0.026203  0.002189 -0.001250   11.9730    1.6008  0.00427  0.03662  0.00956
   0.63762  0.36450  0.05056  1.39832  0.025969  0.002170 -0.001262   11.9651    1.6007  0.00424  0.03631  0.00950
   0.64542  0.35671  0.05075  1.39927  0.025697  0.002153 -0.001273   11.9384    1.6004  0.00421  0.03596  0.00944
   0.65322  0.34891  0.05092  1.40022  0.025391  0.002135 -0.001285   11.8934    1.5998  0.00419  0.03555  0.00938
   0.66101  0.34112  0.05108  1.40117  0.025052  0.002117 -0.001297   11.8316    1.5990  0.00416  0.03510  0.00931
   0.66880  0.33333  0.05121  1.40213  0.024685  0.002100 -0.001310   11.7543    1.5980  0.00413  0.03461  0.00925
   0.67658  0.32555  0.05132  1.40310  0.024290  0.002083 -0.001323   11.6620    1.5968  0.00410  0.03408  0.00919
   0.68436  0.31777  0.05141  1.40409  0.023869  0.002066 -0.001336   11.5557    1.5954  0.00407  0.03351  0.00912
   0.69214  0.30999  0.05147  1.40509  0.023425  0.002048 -0.001349   11.4361    1.5939  0.00404  0.03291  0.00906
   0.69992  0.30221  0.05151  1.40612  0.022958  0.002031 -0.001363   11.3032    1.5922  0.00402  0.03228  0.00899
   0.70770  0.29443  0.05153  1.40717  0.022468  0.002014 -0.001378   11.1569    1.5903  0.00399  0.03162  0.00892
   0.71546  0.28667  0.05152  1.40825  0.021958  0.001996 -0.001393   10.9988    1.5883  0.00396  0.03092  0.00886
   0.72323  0.27890  0.05148  1.40936  0.021431  0.001979 -0.001409   10.8298    1.5862  0.00393  0.03020  0.00879
   0.73099  0.27114  0.05141  1.41052  0.020886  0.001961 -0.001426   10.6502    1.5839  0.00390  0.02946  0.00872
   0.73875  0.26338  0.05132  1.41172  0.020325  0.001943 -0.001444   10.4599    1.5816  0.00387  0.02869  0.00865
   0.74650  0.25563  0.05119  1.41296  0.019746  0.001925 -0.001462   10.2589    1.5791  0.00384  0.02790  0.00857
   0.75425  0.24788  0.05104  1.41427  0.019154  0.001906 -0.001482   10.0484    1.5765  0.00381  0.02709  0.00850
   0.76199  0.24015  0.05085  1.41564  0.018550  0.001887 -0.001503    9.8295    1.5738  0.00378  0.02626  0.00843
   0.76973  0.23241  0.05063  1.41708  0.017934  0.001868 -0.001525    9.6023    1.5711  0.00375  0.02541  0.00835
   0.77746  0.22468  0.05038  1.41861  0.017306  0.001848 -0.001549    9.3667    1.5683  0.00372  0.02455  0.00827
   0.78519  0.21696  0.05009  1.42023  0.016669  0.001827 -0.001575    9.1234    1.5655  0.00369  0.02367  0.00819
   0.79290  0.20925  0.04976  1.42196  0.016023  0.001806 -0.001603    8.8731    1.5626  0.00365  0.02278  0.00811
   0.80061  0.20155  0.04940  1.42381  0.015370  0.001784 -0.001634    8.6168    1.5597  0.00362  0.02188  0.00803
   0.80832  0.19386  0.04899  1.42580  0.014712  0.001761 -0.001667    8.3550    1.5568  0.00358  0.02098  0.00795
   0.81601  0.18618  0.04854  1.42795  0.014049  0.001737 -0.001704    8.0875    1.5539  0.00354  0.02006  0.00786
   0.82370  0.17851  0.04805  1.43029  0.013383  0.001712 -0.001745    7.8155    1.5511  0.00350  0.01914  0.00777
   0.83137  0.17086  0.04751  1.43284  0.012715  0.001686 -0.001791    7.5402    1.5483  0.00346  0.01822  0.00768
   0.83902  0.16322  0.04691  1.43563  0.012050  0.001659 -0.001843    7.2630    1.5455  0.00342  0.01730  0.00759
   0.84667  0.15560  0.04627  1.43871  0.011387  0.001630 -0.001901    6.9845    1.5429  0.00337  0.01638  0.00749
   0.85431  0.14799  0.04557  1.44213  0.010727  0.001600 -0.001968    6.7042    1.5404  0.00333  0.01547  0.00739
   0.86193  0.14042  0.04482  1.44592  0.010074  0.001568 -0.002045    6.4241    1.5381  0.00328  0.01457  0.00729
   0.86952  0.13287  0.04400  1.45017  0.009431  0.001534 -0.002133    6.1477    1.5359  0.00323  0.01368  0.00719
   0.87710  0.12534  0.04312  1.45497  0.008800  0.001498 -0.002230    5.8748    1.5340  0.00317  0.01280  0.00708
   0.88467  0.11783  0.04217  1.46039  0.008181  0.001459 -0.002330    5.6052    1.5322  0.00311  0.01195  0.00697
   0.89220  0.11037  0.04114  1.46655  0.007577  0.001418 -0.002411    5.3419    1.5308  0.00305  0.01111  0.00685
   0.89970  0.10295  0.04004  1.47357  0.006993  0.001375 -0.002471    5.0876    1.5296  0.00298  0.01030  0.00673
   0.90717  0.09557  0.03885  1.48160  0.006430  0.001328 -0.002473    4.8434    1.5288  0.00291  0.00953  0.00660
   0.91461  0.08825  0.03757  1.49079  0.005891  0.001278 -0.002368    4.6109    1.5282  0.00284  0.00878  0.00647
   0.92200  0.08098  0.03619  1.50129  0.005376  0.001224 -0.002110    4.3914    1.5280  0.00276  0.00807  0.00633
   0.92935  0.07379  0.03471  1.51323  0.004888  0.001168 -0.001648    4.1857    1.5280  0.00267  0.00740  0.00618
   0.93663  0.06668  0.03312  1.52673  0.004427  0.001108 -0.000933    3.9945    1.5281  0.00258  0.00676  0.00603
   0.94385  0.05967  0.03141  1.54203  0.003995  0.001046  0.000071    3.8207    1.5287  0.00249  0.00616  0.00586
   0.95099  0.05277  0.02956  1.55938  0.003590  0.000979  0.001397    3.6650    1.5298  0.00238  0.00560  0.00568
   0.95803  0.04601  0.02759  1.57899  0.003208  0.000910  0.003120    3.5243    1.5314  0.00227  0.00507  0.00549
   0.96494  0.03944  0.02547  1.60106  0.002848  0.000838  0.005331    3.3973    1.5337  0.00215  0.00456  0.00528
   0.97164  0.03313  0.02322  1.62572  0.002509  0.000764  0.008161    3.2826    1.5364  0.00202  0.00408  0.00505
   0.97806  0.02716  0.02084  1.65297  0.002195  0.000689  0.011685    3.1830    1.5394  0.00188  0.00363  0.00479
   0.98409  0.02166  0.01838  1.68274  0.001903  0.000615  0.016136    3.0954    1.5426  0.00174  0.00320  0.00452
   0.98954  0.01680  0.01592  1.71430  0.001637  0.000543  0.021831    3.0164    1.5461  0.00159  0.00281  0.00423
   0.99423  0.01274  0.01357  1.74620  0.001402  0.000476  0.029101    2.9435    1.5497  0.00145  0.00245  0.00393
   0.99810  0.00951  0.01143  1.77673  0.001208  0.000418  0.036982    2.8933    1.5526  0.00132  0.00215  0.00364
   1.00123  0.00701  0.00954  1.80579  0.001045  0.000366  0.045998    2.8528    1.5550  0.00120  0.00189  0.00336
   1.00375  0.00510  0.00790  1.83334  0.000900  0.000322  0.058348    2.7990    1.5586  0.00108  0.00165  0.00309
   1.00580  0.00364  0.00646  1.85805  0.000781  0.000283  0.071551    2.7618    1.5612  0.00098  0.00145  0.00283
   1.00751  0.00252  0.00518  1.88118  0.000680  0.000248  0.085306    2.7420    1.5627  0.00088  0.00128  0.00258
   1.00895  0.00165  0.00402  1.90455  0.000585  0.000216  0.103836    2.7152    1.5647  0.00078  0.00111  0.00233
   1.01020  0.00098  0.00297  1.92743  0.000492  0.000184  0.132040    2.6700    1.5684  0.00069  0.00095  0.00207
   1.01131  0.00048  0.00198  1.94408  0.000396  0.000154  0.186363    2.5674    1.5778  0.00058  0.00077  0.00179
   1.01229  0.00016  0.00105  1.93391  0.000317  0.000129  0.260306    2.4611    1.5893  0.00048  0.00061  0.00148
   1.01317  0.00001  0.00019  1.86835  0.000256  0.000109  0.352834    2.3365    1.6051  0.00038  0.00048  0.00115
   1.01401  0.00004 -0.00065  1.71322  0.000224  0.000099  0.395943    2.2608    1.6161  0.00029  0.00038  0.00081
   1.01489  0.00027 -0.00150  1.46326  0.000214  0.000097  0.371271    2.2076    1.6246  0.00021  0.00031  0.00049
   1.01587  0.00073 -0.00237  1.15046  0.000227  0.000104  0.282288    2.1776    1.6297  0.00014  0.00026  0.00026
   1.01696  0.00141 -0.00322  0.85045  0.000262  0.000120  0.180288    2.1840    1.6286  0.00009  0.00022  0.00012
   1.01819  0.00231 -0.00406  0.60038  0.000304  0.000139  0.109829    2.1837    1.6287  0.00005  0.00018  0.00005
   1.01962  0.00345 -0.00492  0.39292  0.000355  0.000161  0.059898    2.2120    1.6239  0.00002  0.00014  0.00002
   1.02131  0.00488 -0.00583  0.21517  0.000406  0.000184  0.028972    2.2013    1.6257  0.00001  0.00009  0.00000
   1.02335  0.00668 -0.00680  0.06571  0.000511  0.000229  0.006858    2.2295    1.6211  0.00000  0.00003  0.00000
   1.02590  0.00898 -0.00787 -0.07136  0.000511  0.000229  0.007454    2.2295    1.6211  0.00000 -0.00004 -0.00000
   1.02913  0.01198 -0.00908 -0.19903  0.000643  0.000283  0.015865    2.2735    1.6142  0.00001 -0.00013 -0.00000
   1.03322  0.01584 -0.01041 -0.30933  0.000733  0.000327  0.022215    2.2439    1.6188  0.00003 -0.00023 -0.00002
   1.03825  0.02068 -0.01181 -0.40772  0.000856  0.000374  0.024042    2.2899    1.6118  0.00006 -0.00035 -0.00004
   1.04410  0.02636 -0.01321 -0.48836  0.000974  0.000426  0.025383    2.2858    1.6124  0.00010 -0.00048 -0.00008
   1.05050  0.03262 -0.01450 -0.55370  0.001105  0.000479  0.024883    2.3070    1.6093  0.00015 -0.00061 -0.00013
   1.05726  0.03929 -0.01565 -0.60378  0.001244  0.000535  0.023693    2.3247    1.6067  0.00020 -0.00075 -0.00019
   1.06435  0.04630 -0.01668 -0.64348  0.001379  0.000591  0.022568    2.3346    1.6054  0.00024 -0.00089 -0.00025
   1.07160  0.05350 -0.01759 -0.67633  0.001501  0.000642  0.021705    2.3384    1.6048  0.00029 -0.00102 -0.00032
   1.07893  0.06079 -0.01838 -0.70356  0.001622  0.000691  0.020729    2.3468    1.6037  0.00034 -0.00114 -0.00039
   1.08634  0.06816 -0.01907 -0.72620  0.001742  0.000739  0.019748    2.3561    1.6024  0.00039 -0.00126 -0.00045
