"Region: Subtract.aerofoil.Default: Direction [1,0,0] (m)","Region: Subtract.aerofoil.Default: Pressure Coefficient"
0.63547475,0.22975663340879082
0.7047534999999999,0.2213544195203963
0.69089825,0.22340871611952234
0.6770437499999999,0.22523608507091822
0.7186109999999999,0.2191381485551443
0.7463320000000001,0.21400644684630432
0.7324707500000001,0.2166928366360883
0.42708900000000005,0.2389213876955346
0.41314125,0.23942939229000015
0.44102549999999996,0.2384672875718564
0.45495224999999995,0.23806879637086137
0.51057675,0.23662458017352322
0.5938764999999999,0.2329871882366401
0.60774675,0.2320455622278918
0.621613,0.23096682383507947
0.64933275,0.2283832817413172
0.66318875,0.2268658489952468
0.774062,0.20804093494988024
0.7601957500000001,0.21115517142226825
0.39918575,0.2400245497621335
0.38523175,0.24078750249033087
0.371287,0.24171632162537768
0.35735425,0.24289401791895643
0.30174999999999996,0.2506686714542447
0.34343375,0.24432132956530278
0.31563175,0.2480743702504421
0.329526,0.24600622205974243
0.5244694999999999,0.2362159370573198
0.5800022499999999,0.23380584740868413
0.538358,0.23577020209089722
0.56612375,0.23455115906616997
0.55224225,0.23522073624464782
0.46887025,0.23772988552063443
0.48277925,0.23739222042895622
0.49668049999999997,0.2370190963626748
0.8295604999999999,0.19259278561202905
0.8156810000000001,0.1970160547822412
0.8018035000000001,0.2010396829949605
0.7879305,0.20465650717791714
0.843442,0.18783967448806035
0.857326,0.18269634900167764
0.8712115,0.17712053757177681
0.88509875,0.17101439621309025
0.8989875,0.16413202115057415
0.91287675,0.1563568635417666
0.26018149999999995,0.26030653762693967
0.274025,0.2567656919696846
0.28788075,0.2536209693721226
0.9267667500000001,0.14800554498234592
0.24635025,0.2646415479916639
0.23253275,0.2699051366628014
0.9406577500000001,0.13818803724006193
0.218729,0.2761183455390371
0.9545430000000001,0.12787215886551617
0.20494075,0.2835401604389276
0.19117074999999997,0.29245486782815067
0.17742099999999997,0.3028550791800701
0.16369625,0.3153703759229588
0.15000249999999998,0.3304897855939943
0.12273825000000001,0.3701383567642188
0.13634649999999998,0.34848555947555504
0.96835325,0.11095881722347642
0.10919075,0.3957151850594032
0.98163425,0.10054350875173379
0.09572349999999999,0.4270140177884997
0.08236775,0.46600994124815137
0.06917325000000002,0.5150269219306913
0.9925365000000002,0.05751162909503283
0.056227250000000006,0.5775290554386523
0.0437265,0.6565927809685238
0.99851475,0.10347733908201036
0.8435459999999999,-0.1443976588170552
0.014428249999999997,0.9779636584030467
0.022121000000000002,0.8636603230478794
0.032113249999999996,0.7547806899869112
0.009087749999999999,1.0211937446112658
0.8296609999999999,-0.15634787442221473
0.8157762499999999,-0.1683727183000972
0.77412125,-0.20464196498024825
0.8018909999999999,-0.1803876595780365
0.7880065,-0.19247837222275666
0.76023475,-0.2169523503310991
0.9999962499999999,-0.22646914257604026
0.8574324999999998,-0.13229257202700603
0.9999867499999999,-0.13713755164044628
0.005125749999999998,0.9411507360374156
0.53808475,-0.43782653980971376
0.52421175,-0.4539084769767404
0.51034275,-0.4703090071316665
0.4964747500000001,-0.4870926274466533
0.4826075000000001,-0.5043590450421725
0.66301475,-0.30639821474773526
0.5519605,-0.4219913469046933
0.60747675,-0.36225229850663176
0.5935949999999999,-0.3765416842494035
0.746348,-0.22926143691833936
0.73245925,-0.24168508084016357
0.718569,-0.25420005640171073
0.70468,-0.26686672272267603
0.69079125,-0.27968437385610917
0.6769019999999999,-0.29282900972260173
0.9129927499999999,-0.08466376055112795
0.8713202499999999,-0.1202340851649988
0.88520975,-0.10823250315383486
0.89910075,-0.09635939572483236
0.9925377500000001,-0.022921898709909346
0.99850025,-0.0019370224257570815
0.9816707500000001,-0.02428629158176902
0.9407737500000001,-0.06168001797315904
0.954652,-0.04919339743277786
0.96843525,-0.040078191713048154
0.0019792499999999997,0.26937353889286136
0.4687442500000001,-0.5220379335450325
0.454885,-0.5400334465653602
0.44102825,-0.5586900669425987
0.34416625,-0.7059492304083307
0.64912925,-0.3201178950001113
0.621359,-0.34799037351307366
0.6352435,-0.33395971095121707
0.5658365,-0.406512461832699
0.5797142499999999,-0.39132360526179577
0.92688425,-0.07271200581071902
0.0119305,-2.594450268010467
0.00733725,-2.960386695204564
0.0021215000000000006,-3.1183718332522985
0.00432775,-3.407026733612086
0.018603999999999996,-2.3136471287127445
0.027394,-2.1015129387443356
8.827500000000001E-4,-1.8475415711427103
0.42717574999999997,-0.5779258963432209
0.41332824999999995,-0.5975678727549029
0.39948399999999995,-0.6178613174971369
0.38564475,-0.6387488836308937
0.371813,-0.6603261382116803
0.35798674999999996,-0.6827338802784294
0.31655574999999997,-0.7549587645705584
0.30276424999999996,-0.780775950739097
0.28898599999999997,-0.807701524815505
0.27522175000000004,-0.8359072783718977
0.2614705,-0.8655830370766081
0.330356,-0.7300615242276449
0.037807,-1.9365571288088554
0.04923299999999999,-1.8008145098760329
0.061267999999999996,-1.6858984071057062
0.07370125,-1.5873241114539034
0.086418,-1.5004943986043293
0.24773749999999997,-0.8967455282247931
0.23402525,-0.9294593966412616
0.1524255,-1.1767096412239315
0.19304349999999998,-1.0403143567493
0.179453,-1.0825269319548372
0.16591125,-1.1277163481687074
0.206673,-1.0008186169728785
0.220335,-0.9639729992473245
0.12567649999999997,-1.2876169104433914
0.13900875000000001,-1.2298801096931262
0.0993495,-1.4225217837986561
0.11244749999999999,-1.35164044875451
