"Iteration","c_d Monitor: c_d Monitor","c_l Monitor: c_l Monitor"
1.0,1.6183961567331338,3.064639911687123
2.0,1.2014684291453177,2.28523838086745
3.0,0.5070212890825476,1.015163711394157
4.0,0.19997663335248067,0.50438933482395
5.0,0.04765499905908704,0.3523205931192346
6.0,-0.015803748807436138,0.35888583086813997
7.0,-0.04244029967902719,0.36625032669460517
8.0,0.0052057263706258294,0.3964392663152579
9.0,-0.005436339009119433,0.43269037107755587
10.0,0.0010616267150770561,0.5092228944162807
11.0,0.02028157560495588,0.5432762726998852
12.0,0.049508480021674,0.5744290393351129
13.0,0.07950098855892432,0.6097399825634131
14.0,0.08239803063897783,0.6364512705934181
15.0,0.08102759079901434,0.6547434984618732
16.0,0.07659621678340661,0.662801385540656
17.0,0.06748931722385428,0.6764712582493136
18.0,0.0640826442415102,0.6863383879174678
19.0,0.06212678421722791,0.6919230697828156
20.0,0.05962582991784654,0.7022664232141755
21.0,0.057578600953068784,0.7088604935683268
22.0,0.05509162836341899,0.7201116967783883
23.0,0.05318498920340456,0.7304164412469025
24.0,0.05172808758389051,0.7401326728420528
25.0,0.05053184311203056,0.7493907507392967
26.0,0.049399574743751465,0.7577463142435622
27.0,0.0482145735331447,0.7655592757734193
28.0,0.046805656730382436,0.772276298258544
29.0,0.04524128907439768,0.7787692344652257
30.0,0.04359656468332609,0.7848782689752589
31.0,0.0419612712110431,0.7904269385625234
32.0,0.04038107494823855,0.7954173295257438
33.0,0.03888958660620808,0.799849233704005
34.0,0.037487034961279087,0.8037372161825114
35.0,0.036189781524193707,0.8072268401061694
36.0,0.03499112018664938,0.8103856082367847
37.0,0.03388246765733478,0.8132885947786328
38.0,0.03285157535069264,0.8160023255510132
39.0,0.03189728603443537,0.818593085156493
40.0,0.03101550996821295,0.8210588862277616
41.0,0.030204864802120403,0.8234114040186694
42.0,0.029456178029798816,0.825678412174359
43.0,0.02876746684774434,0.827876555717373
44.0,0.028140948340936188,0.8300416132732421
45.0,0.02757091358833942,0.8321200579561508
46.0,0.02705697438193974,0.8341407170441614
47.0,0.026598088485409233,0.8361411226417641
48.0,0.026193110017095463,0.838138428440762
49.0,0.02584296299917318,0.8401580383767243
50.0,0.025545068453939404,0.842218028142954
51.0,0.025296306028851773,0.8443268138666592
52.0,0.025092675797306646,0.8464827884518007
53.0,0.02493716836873236,0.8487432796182064
54.0,0.0248128162744288,0.8510042042235711
55.0,0.024716071601630973,0.8532726673179178
56.0,0.02464584179830409,0.8555545105777442
57.0,0.024599479119674597,0.8578505556351967
58.0,0.024573828234903894,0.8601605582213391
59.0,0.024565270978930978,0.8624810774014369
60.0,0.024570604992322595,0.8648071708635819
61.0,0.024585060011708723,0.8671283584648097
62.0,0.024607146200348845,0.8694204460489098
63.0,0.024635612276335248,0.8717186817298531
64.0,0.024670359292375182,0.8740299983164687
65.0,0.024703147767610914,0.8763076210382275
66.0,0.02473567777734409,0.8785635679823303
67.0,0.0247655053303881,0.8807945925248085
68.0,0.024790613474276815,0.8829935585883955
69.0,0.024812902070136894,0.8858816777318878
70.0,0.02482650982407575,0.8874794185725315
71.0,0.02480479752263952,0.8898408067896821
72.0,0.024790419277801734,0.8912404211547923
73.0,0.024738838104271466,0.8934261054118068
74.0,0.024710642466118288,0.8948399805875724
75.0,0.024651005686691888,0.8969619888436549
76.0,0.024600595570443765,0.8988103864758004
77.0,0.024539046156795752,0.9004274482629998
78.0,0.02446173465933557,0.9019157053654546
79.0,0.024373107210047068,0.9033409792403923
80.0,0.02427050927035483,0.9046929196686114
81.0,0.024168800361892548,0.9060317403704149
82.0,0.024067782877921967,0.9073435861456957
83.0,0.02396408560353007,0.9085993684821108
84.0,0.02385464778949957,0.9097795566527392
85.0,0.02373825116792283,0.9108744011272529
86.0,0.02361512189107444,0.9118850843905159
87.0,0.02350659513209695,0.9124099073100799
88.0,0.023342188294712338,0.9133485542642997
89.0,0.02322855328432044,0.9140517533135117
90.0,0.02310316036353853,0.9148251531977231
91.0,0.022969246901556176,0.9154266681198472
92.0,0.022826516384470363,0.9159152483724337
93.0,0.02268032544091403,0.916325796998368
94.0,0.02253946769655496,0.9168473830931392
95.0,0.02240202774668744,0.9172399911186672
96.0,0.022270448624546746,0.9176980449474204
97.0,0.02210296856822741,0.9183371337271995
98.0,0.02200224288351449,0.9184505902561756
99.0,0.021828671084379317,0.9186708841566487
100.0,0.021722697190915602,0.9186593445915392
