"Region: Subtract.aerofoil.Default: Direction [1,0,0] (m)","Region: Subtract.aerofoil.Default: Pressure Coefficient"
0.061268,-1.5954172873076211
0.049233,-1.69088482655576
0.03780700000000001,-1.8048821866270948
0.027394,-1.953824237061541
0.73245925,-0.24319767752784174
0.018604,-2.155522566633614
0.746348,-0.23140175805993474
0.0119305,-2.4078865472301434
0.76023475,-0.22001835543422818
0.006868,-2.6409866977845
0.77412125,-0.20888778304384167
0.0028385,-2.6820370085446497
0.7880064999999999,-0.19772052679674312
0.009087749999999999,1.0215186565280614
0.004793749999999999,0.8832345407143255
0.001866,0.13318474973149763
0.8018909999999999,-0.18682655397005712
0.014428250000000004,0.9495329539698164
0.8157762500000001,-0.17605957125085342
0.022121000000000002,0.8408247866370462
0.032113249999999996,0.7270192987522566
0.05622724999999999,0.5475700751320309
0.04372649999999999,0.6257515198198543
0.06917324999999999,0.4863107533522327
0.08236775,0.4388588563469729
0.0957235,0.4012977133084675
0.10919075,0.3712985860255057
0.829661,-0.16536099812647
0.12273825000000001,0.34699305617477705
0.16369625,0.2948325494327697
0.1363465,0.32615486086699663
0.1500025,0.3089314163845234
0.843546,-0.1547914566900186
0.218729,0.2581645602218603
0.177421,0.2829739252814749
0.19117075,0.27312421854624475
0.20494075,0.26502046382700145
0.27402499999999996,0.2406206954216802
0.26018149999999995,0.24378057222132457
0.23253275,0.25240081516285146
0.24635025000000002,0.24764406571147968
0.28788074999999996,0.23786810645614012
0.30174999999999996,0.23524843699474643
0.8574325,-0.1443363655181804
0.87132025,-0.13400045024244348
0.31563175,0.23294825883595968
0.329526,0.23111340953240342
0.34343375,0.22968856198602902
0.35735424999999993,0.22855762307818903
0.3712869999999999,0.22764523022217653
0.88520975,-0.1238190662052545
0.8991007500000001,-0.1139015533947952
0.9129927500000001,-0.10415143717318476
0.9268842500000001,-0.09474126272147688
0.38523175,0.22689408526434285
0.41314125,0.22588460973150387
0.39918575,0.2263246180408435
0.42708900000000005,0.22550520511493072
0.44102549999999996,0.22516707217191603
0.45495224999999995,0.2248950331537462
0.9407737500000001,-0.08546410357357712
0.48277925,0.2244617321583608
0.46887025,0.22468262471434142
0.5244694999999999,0.22356224929869215
0.51057675,0.22388897303762587
0.49668049999999997,0.22419238689266782
0.9546520000000001,-0.07657967204539003
0.64933275,0.2157821693024411
0.63547475,0.2172155227649108
0.621613,0.2184771545878787
0.60774675,0.21958661304631377
0.5938764999999999,0.2205304206238351
0.538358,0.22318016856239534
0.5800022499999999,0.22133120327570954
0.56612375,0.22204836407492212
0.55224225,0.2226795179655995
0.96843525,-0.06809411972237985
0.66318875,0.2141977931505763
0.6770437499999999,0.21249220436381783
0.6908982499999999,0.21058516128171673
0.7047534999999999,0.20843138488655485
0.7186109999999999,0.20609665037442756
0.73247075,0.20352387573921762
0.746332,0.2006897121159544
0.7601957500000001,0.1976668139923775
0.9816707499999999,-0.060709470366773176
0.7879305000000001,0.1907519328560405
0.774062,0.1943610785159895
0.99253775,-0.05639444960412481
0.99850025,-0.051820037643487436
0.9267667500000001,0.12869694968676157
0.91287675,0.1382130253105186
0.8712115,0.16101004602760693
0.8989875,0.1467422898390697
0.88509875,0.1543275304522692
0.857326,0.16709311419540981
0.843442,0.17267881388504472
0.8295604999999999,0.1778130847528509
0.8018035000000001,0.18688162683444817
0.8156810000000001,0.18257196443122695
0.9999867499999999,-0.14599472589985837
0.9406577500000001,0.11806553448707
0.954543,0.10487069721115896
0.9683532499999999,0.08837610092055512
0.98163425,0.0666616835043187
0.9925365,0.028643100280534583
0.9985147499999999,0.06215510360249446
0.9999962499999999,-0.25138719658495795
0.07370125,-1.5131345293582263
0.086418,-1.440854720581269
0.09934950000000001,-1.3754385155890145
0.11244749999999999,-1.3153222824138229
0.12567649999999997,-1.25933026183218
0.206673,-0.9892536179268264
0.220335,-0.9524275195955793
0.23402525000000002,-0.9179408776653828
0.2477375,-0.8855840368791346
0.1930435,-1.028558499181466
0.179453,-1.0702026778393363
0.13900875,-1.2072576506960357
0.15242550000000002,-1.159164471517301
0.16591125,-1.113748746530787
0.35798674999999996,-0.670063434022762
0.26147050000000005,-0.8546894132376455
0.27522175000000004,-0.8249464328150394
0.37181299999999995,-0.6481455824359983
0.38564475,-0.6271992533282768
0.39948399999999995,-0.6070094594151291
0.41332824999999995,-0.5872822570105709
0.42717574999999997,-0.5683373885818208
0.454885,-0.5312122185590221
0.44102825,-0.5494842166857402
0.46874425,-0.5139695600408289
0.30276424999999996,-0.7685903501695989
0.288986,-0.7962918951113247
0.31655574999999997,-0.7419998896754944
0.330356,-0.7167962521922168
0.34416625,-0.6928732983038908
0.60747675,-0.3584036951477875
0.593595,-0.3724405570824985
0.5658365,-0.401458584613722
0.57971425,-0.3867409253296926
0.5519605,-0.41643548801611524
0.52421175,-0.4474071020736998
0.53808475,-0.431779571773341
0.51034275,-0.4633187870346311
0.4964747500000001,-0.47965277094193376
0.48260749999999997,-0.49671411561003476
0.621359,-0.34472384058808175
0.6352435,-0.33125166906204495
0.64912925,-0.3180121339420875
0.66301475,-0.3050635368250012
0.676902,-0.29235400484911994
0.69079125,-0.2798573402687192
0.70468,-0.267469638175191
0.718569,-0.25527192153437617
