  
       XFOIL         Version 6.99
  
 Calculated polar for: RAE 101 AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   0.125 (top)        0.125 (bottom)  
 Mach =   0.400     Re =    10.000 e 6     Ncrit =  10.000 10.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -6.500  -0.8068   0.00882  -0.01094  -0.0081   0.1250   0.0070  87.8921 151.3566
  -6.400  -0.7944   0.00874  -0.01036  -0.0078   0.1250   0.0073  87.8921 151.6106
  -6.300  -0.7818   0.00866  -0.00980  -0.0075   0.1250   0.0075  87.8921 151.8501
  -6.200  -0.7693   0.00859  -0.00926  -0.0071   0.1250   0.0078  87.8921 152.0707
  -6.100  -0.7568   0.00851  -0.00876  -0.0068   0.1250   0.0081  87.8921 152.3904
  -6.000  -0.7443   0.00844  -0.00827  -0.0065   0.1250   0.0085  87.8921 152.6918
  -5.900  -0.7318   0.00837  -0.00780  -0.0063   0.1250   0.0088  87.8921 152.9499
  -5.800  -0.7193   0.00830  -0.00736  -0.0060   0.1250   0.0092  87.8921 153.2895
  -5.700  -0.7068   0.00824  -0.00694  -0.0057   0.1250   0.0096  87.8921 153.6437
  -5.600  -0.6943   0.00818  -0.00653  -0.0055   0.1250   0.0100  87.8921 153.9526
  -5.500  -0.6819   0.00811  -0.00615  -0.0052   0.1250   0.0106  87.8921 154.3702
  -5.400  -0.6694   0.00805  -0.00579  -0.0050   0.1250   0.0111  87.8921 154.8259
  -5.300  -0.6569   0.00799  -0.00545  -0.0048   0.1250   0.0118  87.8921 155.3123
  -5.200  -0.6444   0.00793  -0.00512  -0.0045   0.1250   0.0125  87.8921 155.8343
  -5.100  -0.6320   0.00787  -0.00481  -0.0043   0.1250   0.0132  87.8921 156.4028
  -5.000  -0.6195   0.00782  -0.00451  -0.0041   0.1250   0.0140  87.8921 156.9718
  -4.900  -0.6071   0.00776  -0.00423  -0.0039   0.1250   0.0149  87.8921 157.6273
  -4.800  -0.5947   0.00771  -0.00396  -0.0037   0.1250   0.0158  87.8921 158.2645
  -4.700  -0.5822   0.00766  -0.00371  -0.0035   0.1250   0.0168  87.8921 158.9496
  -4.600  -0.5698   0.00760  -0.00347  -0.0034   0.1250   0.0181  87.8921 159.7562
  -4.500  -0.5574   0.00755  -0.00325  -0.0032   0.1250   0.0194  87.8921 160.5825
  -4.400  -0.5450   0.00750  -0.00304  -0.0030   0.1250   0.0207  87.8921 161.4019
  -4.300  -0.5326   0.00745  -0.00283  -0.0029   0.1250   0.0221  87.8921 162.2635
  -4.200  -0.5202   0.00740  -0.00264  -0.0027   0.1250   0.0236  87.8921 163.1956
  -4.100  -0.5078   0.00735  -0.00246  -0.0025   0.1250   0.0255  87.8921 164.2272
  -4.000  -0.4955   0.00730  -0.00230  -0.0024   0.1250   0.0277  87.8921 165.4373
  -3.900  -0.4831   0.00726  -0.00214  -0.0023   0.1250   0.0300  87.8921 166.7008
  -3.800  -0.4708   0.00721  -0.00199  -0.0021   0.1250   0.0325  87.8921 167.9504
  -3.700  -0.4585   0.00716  -0.00185  -0.0020   0.1250   0.0354  87.8921 169.3469
  -3.600  -0.4462   0.00711  -0.00172  -0.0018   0.1250   0.0389  87.8921 170.9240
  -3.500  -0.4339   0.00706  -0.00160  -0.0017   0.1250   0.0426  87.8921 172.5386
  -3.400  -0.4216   0.00701  -0.00149  -0.0016   0.1250   0.0467  87.8921 174.1905
  -3.200  -0.3971   0.00690  -0.00129  -0.0013   0.1250   0.0568  87.8921 177.8837
  -3.100  -0.3849   0.00685  -0.00120  -0.0012   0.1250   0.0629  87.8921 179.8280
  -3.000  -0.3727   0.00679  -0.00111  -0.0011   0.1250   0.0696  87.8921 181.8252
  -2.900  -0.3606   0.00674  -0.00103  -0.0010   0.1250   0.0765  87.8921 183.6986
  -2.800  -0.3484   0.00668  -0.00096  -0.0009   0.1250   0.0847  87.8921 185.7055
  -2.700  -0.3363   0.00662  -0.00090  -0.0007   0.1250   0.0940  87.8921 187.7864
  -2.600  -0.3243   0.00655  -0.00084  -0.0006   0.1250   0.1044  87.8921 189.8939
  -2.500  -0.3122   0.00648  -0.00079  -0.0005   0.1250   0.1158  87.8921 191.9462
  -2.400  -0.3001   0.00643  -0.00074  -0.0004   0.1250   0.1250  87.8921 193.4803
  -2.300  -0.2876   0.00642  -0.00067  -0.0004   0.1250   0.1250  87.8921 193.4803
  -2.200  -0.2750   0.00642  -0.00061  -0.0003   0.1250   0.1250  87.8921 193.4803
  -2.100  -0.2625   0.00641  -0.00055  -0.0003   0.1250   0.1250  87.8921 193.4803
  -2.000  -0.2499   0.00640  -0.00050  -0.0003   0.1250   0.1250  87.8921 193.4803
  -1.900  -0.2374   0.00640  -0.00045  -0.0002   0.1250   0.1250  87.8921 193.4803
  -1.800  -0.2249   0.00639  -0.00040  -0.0002   0.1250   0.1250  87.8921 193.4803
  -1.700  -0.2123   0.00639  -0.00036  -0.0002   0.1250   0.1250  87.8921 193.4803
  -1.600  -0.1998   0.00638  -0.00032  -0.0002   0.1250   0.1250  87.8921 193.4803
  -1.500  -0.1873   0.00638  -0.00029  -0.0002   0.1250   0.1250  87.8921 193.4803
  -1.400  -0.1748   0.00638  -0.00025  -0.0001   0.1250   0.1250  87.8921 193.4803
  -1.300  -0.1623   0.00637  -0.00023  -0.0001   0.1250   0.1250  87.8921 193.4803
  -1.200  -0.1498   0.00637  -0.00020  -0.0001   0.1250   0.1250  87.8921 193.4803
  -1.100  -0.1373   0.00637  -0.00017  -0.0001   0.1250   0.1250  87.8921 193.4803
  -1.000  -0.1248   0.00636  -0.00015  -0.0001   0.1250   0.1250  87.8921 193.4803
  -0.900  -0.1123   0.00636  -0.00013  -0.0001   0.1250   0.1250  87.8921 193.4803
  -0.800  -0.0998   0.00636  -0.00012  -0.0001   0.1250   0.1250  87.8921 193.4803
  -0.700  -0.0873   0.00636  -0.00010  -0.0001   0.1250   0.1250  87.8921 193.4803
  -0.600  -0.0749   0.00636  -0.00009  -0.0000   0.1250   0.1250  87.8921 193.4803
  -0.500  -0.0624   0.00635  -0.00008  -0.0000   0.1250   0.1250  87.8921 193.4803
  -0.400  -0.0499   0.00635  -0.00007  -0.0000   0.1250   0.1250  87.8921 193.4803
  -0.300  -0.0374   0.00635  -0.00006  -0.0000   0.1250   0.1250  87.8921 193.4803
  -0.200  -0.0250   0.00635  -0.00006  -0.0000   0.1250   0.1250  87.8921 193.4803
  -0.100  -0.0125   0.00635  -0.00006  -0.0000   0.1250   0.1250  87.8921 193.4803
   0.000  -0.0000   0.00635  -0.00006   0.0000   0.1250   0.1250  87.8921 193.4803
   0.100   0.0125   0.00635  -0.00006   0.0000   0.1250   0.1250  87.8921 193.4803
   0.200   0.0249   0.00635  -0.00006   0.0000   0.1250   0.1250  87.8921 193.4803
   0.300   0.0374   0.00635  -0.00007   0.0000   0.1250   0.1250  87.8921 193.4803
   0.400   0.0499   0.00635  -0.00007   0.0000   0.1250   0.1250  87.8921 193.4803
   0.500   0.0624   0.00635  -0.00008   0.0000   0.1250   0.1250  87.8921 193.4803
   0.600   0.0749   0.00636  -0.00009   0.0000   0.1250   0.1250  87.8921 193.4803
   0.700   0.0873   0.00636  -0.00010   0.0001   0.1250   0.1250  87.8921 193.4803
   0.800   0.0998   0.00636  -0.00012   0.0001   0.1250   0.1250  87.8921 193.4803
   0.900   0.1123   0.00636  -0.00014   0.0001   0.1250   0.1250  87.8921 193.4803
   1.000   0.1248   0.00636  -0.00016   0.0001   0.1250   0.1250  87.8921 193.4803
   1.100   0.1373   0.00637  -0.00018   0.0001   0.1250   0.1250  87.8921 193.4803
   1.200   0.1498   0.00637  -0.00020   0.0001   0.1250   0.1250  87.8921 193.4803
   1.300   0.1623   0.00637  -0.00023   0.0001   0.1250   0.1250  87.8921 193.4803
   1.400   0.1748   0.00638  -0.00026   0.0001   0.1250   0.1250  87.8921 193.4803
   1.500   0.1873   0.00638  -0.00029   0.0002   0.1250   0.1250  87.8921 193.4803
   1.600   0.1998   0.00639  -0.00033   0.0002   0.1250   0.1250  87.8921 193.4803
   1.700   0.2123   0.00639  -0.00036   0.0002   0.1250   0.1250  87.8921 193.4803
   1.800   0.2248   0.00639  -0.00041   0.0002   0.1250   0.1250  87.8921 193.4803
   1.900   0.2374   0.00640  -0.00045   0.0003   0.1250   0.1250  87.8921 193.4803
   2.000   0.2499   0.00641  -0.00050   0.0003   0.1250   0.1250  87.8921 193.4803
   2.100   0.2624   0.00641  -0.00055   0.0003   0.1250   0.1250  87.8921 193.4803
   2.200   0.2750   0.00642  -0.00061   0.0003   0.1250   0.1250  87.8921 193.4803
   2.300   0.2875   0.00642  -0.00067   0.0004   0.1250   0.1250  87.8921 193.4803
   2.400   0.3001   0.00643  -0.00074   0.0004   0.1250   0.1250  87.8921 193.4803
   2.500   0.3123   0.00648  -0.00079   0.0005   0.1159   0.1250  89.3918 193.4803
   2.600   0.3243   0.00655  -0.00085   0.0006   0.1045   0.1250  91.4512 193.4803
   2.700   0.3363   0.00662  -0.00091   0.0007   0.0939   0.1250  93.5740 193.4803
   2.800   0.3484   0.00668  -0.00097   0.0009   0.0844   0.1250  95.6711 193.4803
   2.900   0.3606   0.00674  -0.00104   0.0010   0.0766   0.1250  97.5983 193.4803
   3.000   0.3727   0.00679  -0.00112   0.0011   0.0696   0.1250  99.4628 193.4803
   3.100   0.3849   0.00685  -0.00120   0.0012   0.0628   0.1250 101.4639 193.4803
   3.200   0.3971   0.00690  -0.00129   0.0013   0.0569   0.1250 103.3584 193.4803
   3.300   0.4093   0.00696  -0.00139   0.0015   0.0516   0.1250 105.2053 193.4803
   3.400   0.4216   0.00701  -0.00150   0.0016   0.0466   0.1250 107.0639 193.4803
   3.500   0.4339   0.00706  -0.00161   0.0017   0.0426   0.1250 108.7024 193.4803
