"Region: Subtract.aerofoil.Default: Direction [1,0,0] (m)","Region: Subtract.aerofoil.Default: Pressure Coefficient"
0.4514285,0.20406261356347888
0.510558,0.20395657719816357
0.39221074999999994,0.20468728931829452
0.34345950000000003,0.2055132925598694
0.5591754999999999,0.20399787975378667
0.301776,0.2061399556244011
0.60080275,0.20339420648776949
0.26020750000000004,0.20925792905998317
0.6527882500000001,0.19727601001459127
0.20170000000000005,0.2416976788021542
0.7186204999999999,0.18552903544520574
0.12329975000000001,0.3067155873058755
0.7844772499999999,0.17061046777774289
0.06328775,0.47269400210279827
0.83997725,0.15301272325782403
0.029890999999999994,0.883336539056135
0.8885735000000001,0.13259907930516487
0.007929,1.2195287638757002
0.94160325,0.11011159338715942
0.01227325,-0.7654695748979621
0.985165,0.0015857108654081034
0.04295525,-1.196499412984883
0.07719400000000001,-1.251968186944291
0.11271725,-1.066752562635222
0.15256599999999998,-0.9962557521928048
0.1965525,-0.9601059955968302
0.24781475,-0.9069871383626298
0.29935375,-0.8872509146998235
0.34764225,-0.900746444167005
0.39257575,-0.9006800635664305
0.4306435,-0.8515942408634295
0.46875075,-0.7191493848395693
0.5172855000000001,-0.5564725257225249
0.58319575,-0.4154962576558643
0.65607725,-0.3367906789631733
0.7185679999999999,-0.2910420017841988
0.7741182499999999,-0.26011779237274724
0.8296635000000001,-0.23167863872397326
0.8817415,-0.20472081527414215
0.9268725,-0.18238305956228856
0.9659765,-0.16292259282221086
0.9921282499999999,-0.1502569603242175
