"y=0.4: Direction [0,0,1] (m)","y=0.4: Pressure Coefficient","y=0.925: Direction [0,0,1] (m)","y=0.925: Pressure Coefficient"
-4.35054658874189E-4,0.1278399523069508,-0.003692698843870329,-0.13737520582267998
-5.838665839976193E-4,0.11782730135430625,-0.003137734984501237,-0.0770796189266912
-7.513082146703337E-4,0.09801841815762638,-0.0034146606751144096,-0.08788920137706754
-3.283924229422014E-4,0.14127256122139553,-0.0028152056804514785,-0.040346009312896274
-9.243658147832217E-4,0.09297167076390558,-0.0025010530084758377,0.007883791691879158
-0.0010141944617594273,0.08116284477196833,-0.004009670620661556,-0.15589401228626543
-2.3526266230908775E-4,0.16401192469880885,-0.0021570261850016735,0.08836504968945957
-0.0011160223895876325,0.07903464446393373,-0.004245418725924967,-0.18617553798896502
-0.0013669664151674992,0.06489747616244503,-0.0015487978485740905,0.2019033105524127
-0.0069088131637147655,-0.11720609494985809,-0.0017631657427286378,0.1954857541037804
-1.2299363573943522E-4,0.1689801261514046,-0.0010948775010222898,0.3697218689617322
-0.0017446523444249655,0.055969397026936776,-0.00431240627926247,-0.19284565748811708
-0.002188117735195296,0.035297449664919614,-0.004291382525802729,-0.19742608303012446
-0.0024843910227990776,0.03336120489993391,-0.0013504629008400148,0.34556996984273974
-0.006201568356355382,-0.08999927708864727,-5.13787260757761E-4,0.6747247823464466
-0.003952188508791093,-0.016461417412051482,-8.475736132060121E-4,0.66033809392271
-0.00468739973140218,-0.037620829029440285,-0.004153631665589352,-0.17078334657728775
-0.005452439511620713,-0.06437344344220872,-2.8095818546532023E-5,0.6191564801308989
-0.0030094895861981566,0.019842577681542413,-2.0825734769819182E-4,0.5404505718842918
-0.003591661231963255,0.00402476041709567,-0.0037873791113425055,-0.12717865351809732
-0.0033049671378462602,0.0027874508963403157,3.1489581764550145E-5,0.08292190363089458
-0.0027595920008846326,0.018946489990625835,2.3492896537939892E-4,0.07866437005313542
-0.00584138452465455,-0.06820503269110913,-0.0032589024886200578,-0.08724056967107367
-0.006562883004306046,-0.09516100197228827,5.572350524492237E-4,-0.04520129801765111
-3.129886733344767E-5,0.14941274621166495,9.439302036582435E-4,-0.05870607884743291
3.0341065549972005E-5,0.11568429879213823,-0.002683930725080831,-0.05068980779654198
1.0533705529578164E-4,0.15646795339456906,0.0013627982183957096,-0.6127590513236414
1.8470063215272233E-4,0.17422103414905074,-0.0020659875959839705,-0.015482506623008221
2.8133774601124263E-4,0.15664168327173988,0.0016770443157359848,-0.5687512238149163
2.4280884658924961E-4,0.14613332320406824,0.001967551362385751,-0.6135966600708466
3.6666822628011336E-4,0.12769442819411808,-0.001592593334705913,0.009663341186424191
5.201395159202736E-4,0.10974953317524433,0.0022781619632492433,-0.5651087322247116
7.309245696892566E-4,0.0937191051933559,-0.0012784596446672157,0.03710781832895989
6.527191996571265E-4,0.09072338352400532,0.002583866445364081,-0.5281198164949441
9.324976774481308E-4,0.0770955052286234,-9.503243799512905E-4,0.04990138545227578
0.0011893680494249144,0.06089905960134938,-5.48789376376918E-4,0.08128434726993575
0.006651910258822418,-0.2089264717846895,0.002943825455596968,-0.5020971029948041
0.007040414129947108,-0.22121928070637484,-3.4554677638260275E-4,0.10732966717449825
0.0015512104080974212,0.03722780685523336,-6.947816139411052E-4,0.07656597010599817
0.0012989519934945167,0.0476023854495213,-4.7875895922938367E-4,0.09517748041465622
0.00602130669752788,-0.16589477026320756,-1.8445019076030904E-4,0.1255955980129695
0.002076863789624689,0.010609032515843893,0.003315355158259005,-0.47575005363218226
0.002641835759456725,-0.016071776406715182,-9.832257298977084E-5,0.16982585723579938
0.00516362700866519,-0.11968901634118026,0.0036554469678327286,-0.4589692262530484
0.0043499560344123014,-0.09079671035114568,-3.513394169426671E-5,0.1680804655322889
0.0029989067679207643,-0.023819108792708214,0.003993139200832417,-0.4361493601586343
0.003233522214020394,-0.03938959773622407,2.5342935206381702E-5,0.1554509930957664
0.0037130842845209,-0.05561592968859574,0.004241787798318207,-0.4087379444097816
0.007418759114548937,-0.2622971366854898,1.0303471053327068E-4,0.14864630543944407
0.006903355411822319,-0.44455545906944216,0.004311856003058476,-0.3601845420006098
0.004949456951324554,-0.4725611867310907,1.9393832726746625E-4,0.11248518097327871
0.006080451851629936,-0.45727709341728673,2.8329301059190333E-4,0.11753584795871441
0.005568043589579902,-0.4686693533833153,0.0042911746780699925,-0.3568825816135311
0.004486267646888524,-0.4846657566384272,0.004152664965488383,-0.29161317665173464
0.008238348898560042,-0.3692837074129002,3.800642814878139E-4,0.09643750541103356
0.007919444904216399,-0.316878216893139,0.003783309248789099,-0.21428559112869072
0.0072511042690233205,-0.4304030712968683,5.02480328871632E-4,0.08594605692439079
0.004055373433627658,-0.4871300062147013,0.0032481598609792875,-0.14682301299700082
0.0035589281594536606,-0.48998905165921025,6.671010624481699E-4,0.06982124262303449
0.006573425790148673,-0.4411132910796936,0.0010543429111286614,0.026001747179254464
0.008160033076636534,-0.4082114046075882,0.0026488833644273896,-0.08931291806154877
0.008310048108286647,-0.3912223139306821,0.0013345732253432813,0.013818811971313261
0.007804732627051019,-0.42571409203946237,8.501719271978346E-4,0.049874649012836815
0.0030751339395605004,-0.4778108927874491,0.0011657788810240264,0.024598271803486546
0.002574314747683574,-0.4775896272923726,0.0020659774317168303,-0.04178496450481981
0.0021389804908572615,-0.4561928968956916,0.0016422042042997013,-0.00669268810335502
0.0016449713570356509,-0.3367583140467165,null,null
8.783222550122115E-4,0.19944147397426132,null,null
2.1278503772105466E-4,0.31330324567661055,null,null
-2.0749205607621692E-4,0.5826993393103219,null,null
-8.491338599314782E-4,0.6744996019428501,null,null
-0.0016114900428880821,0.5092701188548984,null,null
-0.002203731607890662,0.3520009409975033,null,null
-0.002729574738850642,0.22726992429253962,null,null
-0.003186668750702213,0.15125755942866434,null,null
-0.003587382826951364,0.09351843437746432,null,null
-0.004035551184766799,0.06250608881840833,null,null
-0.0045876975047333506,0.010643878769137659,null,null
-0.005558760700727752,-0.04952867969747361,null,null
-0.005123564833706209,-0.04886932593852689,null,null
-0.006215936964308126,-0.08699233081409319,null,null
-0.005847984690242801,-0.09069181086098003,null,null
-0.0073452314874460425,-0.15201308687996362,null,null
-0.006794528446590052,-0.12087840413130249,null,null
-0.007813754965782915,-0.17890935508287778,null,null
-0.007231185584880463,-0.12208241789658845,null,null
-0.008177946179944528,-0.18996475841281685,null,null
-0.008271837211042195,-0.1968104878068278,null,null
-0.008332589685306216,-0.20149802978080109,null,null
-0.00801186068577477,-0.17908164302390028,null,null
-0.0075329351808825756,-0.14742068299097436,null,null
