"Iteration","c_d Monitor: c_d Monitor","c_l Monitor: c_l Monitor"
1.0,0.0,0.0
2.0,0.1378063941726783,0.19405972941255087
3.0,0.14598762933323903,0.23594449407351203
4.0,0.14165856397463789,0.23171356576185545
5.0,0.13905908966494301,0.22648317426833794
6.0,0.1378344115904376,0.2259676706219722
7.0,0.1359959819689927,0.22627563598065267
8.0,0.13284952429430077,0.22526349659519693
9.0,0.12850433613904652,0.2231383411133712
10.0,0.12304063319450098,0.22014401722855703
11.0,0.11645336417561697,0.21618052959765927
12.0,0.10872739163319177,0.2110236472651451
13.0,0.09992160900758984,0.20462618818048348
14.0,0.09031657018642511,0.19712917061146035
15.0,0.08029127476488035,0.1887615293916197
16.0,0.07000951593747438,0.17981364005082767
17.0,0.05977861853349408,0.1705626488992063
18.0,0.04980418513082177,0.16132242204483152
19.0,0.04036509888518877,0.15236055440044124
20.0,0.03164251100890053,0.14388362055430914
21.0,0.023578665779426012,0.13603200631315737
22.0,0.01635774751746327,0.12886568181084548
23.0,0.009875115936985465,0.12238590314576625
24.0,0.00397321674908551,0.11653782021951595
25.0,-0.0014535453487489873,0.11128628281426815
26.0,-0.006421739576386154,0.10658856279524219
27.0,-0.011029439129192837,0.10244518471858641
28.0,-0.0153650634177217,0.09886326783590166
29.0,-0.019461051716981766,0.09591401854253277
30.0,-0.023382201723945867,0.09369530279235842
31.0,-0.027089277172853688,0.09230889907066714
32.0,-0.03056482670483853,0.09184644605585897
33.0,-0.033727899470001856,0.09239607644523669
34.0,-0.03645439928001907,0.09401503659461599
35.0,-0.03871606344754923,0.09672050586201605
36.0,-0.04038524358988074,0.10044475709853794
37.0,-0.04134595600287706,0.10507940987567212
38.0,-0.04156196702543838,0.11044999973734325
39.0,-0.04104469728632664,0.11633765237783315
40.0,-0.03969852868014095,0.12248240390279082
41.0,-0.03757142361958407,0.1286339737527425
42.0,-0.03474399750585992,0.1345432107595484
43.0,-0.031230981078575998,0.14001907024214083
44.0,-0.0272370693071477,0.14488057279679806
45.0,-0.022824395891030386,0.1490009552793277
46.0,-0.018132339370722103,0.1523063029531172
47.0,-0.013336606611073044,0.15476126197745368
48.0,-0.008460474836315842,0.1563786019299977
49.0,-0.003676888910097649,0.1571935235864602
50.0,8.945647187407011E-4,0.15728832761462094
51.0,0.005162549204934899,0.1567532139762915
52.0,0.009062371844355356,0.15569100612623465
53.0,0.012553966705127921,0.1542340632709111
54.0,0.015568163893538033,0.15248726353216918
55.0,0.01812732469723171,0.15054989151702058
56.0,0.020178117468777252,0.14851067851664326
57.0,0.021721654132176086,0.14644712554708011
58.0,0.022848427860159722,0.14440870440594017
59.0,0.023630683943378215,0.14246128284034054
60.0,0.023977905944579603,0.14065336332757042
61.0,0.023992442687355384,0.13901587977386243
62.0,0.023724690463992205,0.13756070135173548
63.0,0.023200543156891698,0.13629381847874197
64.0,0.022524407748901597,0.13522557809727465
65.0,0.02170900898836734,0.13433787789554322
66.0,0.02072804283498554,0.1336324827605539
67.0,0.019594950937293912,0.13309812929194578
68.0,0.018358957210914222,0.13275129802650054
69.0,0.01704652788242223,0.13259753259555868
70.0,0.0156707283937395,0.13265479641582148
71.0,0.014268726906807628,0.13293619797037343
72.0,0.012799562502261023,0.13345726661348378
73.0,0.011253126696865219,0.134213019058068
74.0,0.009663718381901117,0.1352290228440215
75.0,0.008096718921517258,0.13648221395779397
76.0,0.006484108808979756,0.13797666951933657
77.0,0.004905679214796675,0.13968366567584226
78.0,0.0033908437015903624,0.14155495258904124
79.0,0.0019362238878392855,0.143540430924167
80.0,5.288184940703535E-4,0.1455962598479806
81.0,-8.202943977409904E-4,0.14765501872724437
82.0,-0.00204362799753753,0.1496541118547847
83.0,-0.0031242074868598107,0.15153887845478128
84.0,-0.004052331442957051,0.15324151788398735
85.0,-0.004785708175851404,0.154707226142886
86.0,-0.0053302995374007595,0.1559076010363572
87.0,-0.005712489210429,0.15680552564278316
88.0,-0.005886907039199929,0.15738369378983183
89.0,-0.005825323364069401,0.15763143969480628
90.0,-0.0055281273293178975,0.1575429923930343
91.0,-0.0050409264546340355,0.15712708473338902
92.0,-0.004365641864075751,0.1564299941027885
