"y=0.4: Direction [0,0,1] (m)","y=0.4: Pressure Coefficient","y=0.925: Direction [0,0,1] (m)","y=0.925: Pressure Coefficient"
-3.105640575078802E-4,0.4677590003679825,-0.0016003497116271232,-0.0033343284704439617
-0.0011630864145900433,0.46851834901955575,-0.003346553506095907,-0.1125580680562769
1.0116046745606641E-4,0.1917987615063454,-0.0038906234275258226,-0.1456736023869994
3.8768398220787866E-4,0.2115554680813243,-0.0020602584476242932,-0.026771568842675893
-0.0021348041117769958,0.23708547758335077,-0.003577234813205726,-0.1193561671288459
-0.0025907125935201065,0.22691412871337568,-0.0012399437205102147,0.01773283871553094
0.0011821875755114249,0.15358535337398327,-0.0030218860954212166,-0.0778468552067043
-0.0028602130918578923,0.12780237381331633,-0.003714482767025667,-0.13997582275880835
-0.0033434122353298793,0.11837084724803185,-0.00414456692910555,-0.17519338129406234
0.002224431837870959,-0.32432165934094226,-0.004301559372214841,-0.18207505970704102
0.002981890728011077,-0.3479684136677486,-0.0026619782732054008,-0.055992925927909554
-0.0038694916984032207,0.05856175909123123,-0.0035210309094180076,-0.12505624758948147
0.003934295338148246,-0.34099264414925723,-0.0032394202936992453,-0.08795969549752931
0.003589030302206922,-0.32601732118929055,-0.004275821017506325,-0.18807145243336035
-0.004377908783856738,0.023250668681673872,-0.004002937423779377,-0.15910083339175934
0.004299003535887316,-0.32579273730842045,-7.281765473908997E-4,0.03766344581155476
3.775643628763503E-5,0.05004544091695404,-9.003107925318775E-4,0.03834953326889555
-5.0433796181582573E-5,0.05758163850601463,-0.0025963949888337013,-0.027927308300059153
-0.005265447076717986,-0.028066073620164052,-0.0043300443444291205,-0.18553907468824027
-0.004868006422990118,-0.018526293253562004,-0.003727986532793214,-0.1115317715161305
0.004844806266576842,-0.32091931652331734,-0.004163087393679276,-0.1563474945898913
1.546511431949133E-4,0.05976278311862432,-3.4955249533679723E-4,0.062578088789695
-1.650133714781314E-4,0.06488279672652895,-5.71840604695851E-4,0.05340920565710787
-2.8056670624723284E-4,0.061190137954211944,-0.0021416136917752687,0.03654168814895873
-0.005640153189998855,-0.05433994846728765,-1.731163268408975E-4,0.07207016431172819
0.005375202651000023,-0.3138912888228221,-0.0016509396842975354,0.12121464537001538
3.285991515475469E-4,0.05166274666959615,-4.280648634529751E-5,0.0590964349959899
-4.086356470664609E-4,0.05647274316301905,-8.845405805046791E-4,0.5656716079929841
-0.006178304358751049,-0.06892072520570122,-1.1048528108565558E-4,0.5870420161037907
0.006067868389613432,-0.30925604412067775,5.674098479502968E-5,0.05058245216472472
7.186163474655178E-4,0.040936902407332255,-3.011141841713702E-4,0.6129966248379509
5.19453679450777E-4,0.04412097884657068,2.4452414361744257E-4,0.15751513058701186
-6.36674409612387E-4,0.05002710365488519,2.132154372755277E-4,0.06967574624428523
-0.0067577365931073,-0.09340386537824356,0.0012043648315794562,-0.03792274619906114
0.0067916581783731625,-0.30012665436416514,7.660806730751767E-4,-0.03712570662670447
0.0010313723299278208,0.027736550580570098,4.4296971166398087E-4,0.05357039463767842
-9.307119654310702E-4,0.040654785171100466,0.0014526218837682824,-0.5276373368189539
-0.007328702517357597,-0.11214972730387443,0.001737042446092312,-0.510130616914222
0.007406620717983165,-0.2921677661731754,0.002153767024242482,-0.48721044098264554
0.0018474872598819706,0.0024860080855648547,5.982793860007074E-4,0.04279176586378592
0.0015352115956214214,0.010123056170428846,7.08911236013116E-4,0.04088921469157949
-0.0012686131290074235,0.0302996022342674,0.0025980965079498717,-0.4522269347582364
-0.007863236627049401,-0.12593627686986175,9.80675702161842E-4,0.01869118627405288
0.00790906229780483,-0.2873972351204327,0.003022021882952576,-0.4237223619178032
0.0024031810136812904,-0.010131799986070625,0.0014193662316898626,-0.004415124376286631
0.002053709262758216,-0.00599148012878597,0.003347049088448545,-0.4091190061535729
-0.0020126102447026073,0.015112271709216933,0.0036486139343880775,-0.4018404265968708
-0.0017064753557757362,0.019598416868015455,0.0018770159404162801,-0.036256228805716016
-0.00821037237131058,-0.14349159368048814,0.004146427694082444,-0.3734791967286236
0.00821686994502855,-0.2722048248511455,0.00392998720628177,-0.3742600990773497
0.003121800958038844,-0.031036465667144582,0.0043025222688059875,-0.3517444072224307
0.002677057769643253,-0.023494783346507387,0.0028993946543033064,-0.1185858285154313
0.0038271586397896204,-0.052188100072792315,0.00242034648156109,-0.06388466342378676
-0.0027145562425611716,0.004156675096233478,0.003483406619050118,-0.17302313808511136
-0.002242898777585809,0.006468664904321083,0.003967953256229034,-0.24000686325802187
-0.008235825336700246,-0.14110666572785813,0.004270748965064026,-0.3106283489819455
0.004679318993003447,-0.07688474754185476,0.004328091561363814,-0.31363403189768785
0.005696243979548541,-0.1047570557691739,0.003167871641866075,-0.1177568534927696
0.007201837821313331,-0.15739424664398907,0.0037614598136473747,-0.17902989180413537
0.00828996925481339,-0.2556507785168936,0.004158985698166827,-0.24648650815821657
-0.0034750548005740038,-0.014367287508194285,null,null
-0.004411547736269556,-0.03300276687026691,null,null
-0.005402852848471916,-0.05502732807418378,null,null
-0.006457459453648191,-0.0785531191058429,null,null
-0.007420089507908203,-0.10889125611798689,null,null
-0.008001355334019144,-0.13211232497885034,null,null
0.006714347365643827,-0.1499732211616933,null,null
0.007527808804972604,-0.18959171663086838,null,null
0.008053573155656003,-0.22624050037511578,null,null
