"Iteration","c_d Monitor: c_d Monitor","c_l Monitor: c_l Monitor"
1.0,0.0,0.0
2.0,0.07338472818252892,0.13248948193610857
3.0,0.11127804009031625,0.16612752751349205
4.0,0.11907446674663304,0.16890344115953274
5.0,0.11946369711662978,0.16709845275611449
6.0,0.11874356290088653,0.16644252113831542
7.0,0.11765259083274572,0.16640476631796022
8.0,0.11581607438240334,0.16592372104528924
9.0,0.11309693642376738,0.16489885044037397
10.0,0.10951747852432292,0.1634065992458703
11.0,0.10512891770524553,0.1614367861093944
12.0,0.09999758323258479,0.1589529867154893
13.0,0.09429171951251572,0.15599374597094265
14.0,0.08826128169680629,0.15268309841677044
15.0,0.08214946432296338,0.14918858556803996
16.0,0.07616003861610085,0.14569733572042842
17.0,0.0704593956432521,0.14239944411151934
18.0,0.06517773394176515,0.13947633797870293
19.0,0.06040692708018341,0.1370915160156509
20.0,0.05619725589445917,0.13536206447771804
21.0,0.052566526677848564,0.13435585477106243
22.0,0.04951757917487131,0.13408835787256657
23.0,0.04704963416693762,0.13452611386229504
24.0,0.045153363646378494,0.1355879203115398
25.0,0.04380571418716401,0.13716098241082908
26.0,0.04296029011513831,0.13911535214398812
27.0,0.042531912340017956,0.1413185999908021
28.0,0.042394790522278764,0.14364747089162302
29.0,0.04240687581310201,0.145994784338436
30.0,0.04243186538519241,0.14827265328209216
31.0,0.04234984855292598,0.1504224723472852
32.0,0.042065839092477526,0.15241416935432417
33.0,0.041512609921523544,0.15424060087162283
34.0,0.04064951336806823,0.15591654396114435
35.0,0.03946146757178886,0.1574693388810641
36.0,0.03795558863473854,0.1589393635768097
37.0,0.03615846445749532,0.16037456605175188
38.0,0.03411719192607259,0.1618310912354337
39.0,0.031888374290891884,0.16336572478655173
40.0,0.029531425137749794,0.16502928328934874
41.0,0.027107240208095785,0.1668631684312607
42.0,0.024684346666411082,0.16889827408784075
43.0,0.022325491270122462,0.17115146653415933
44.0,0.02007876742913024,0.17362399456075062
45.0,0.017973773498762037,0.176300845076148
46.0,0.01604344294135007,0.17915344686887494
47.0,0.01432415333613262,0.18214146831502367
48.0,0.012840508380822471,0.18521431427593596
49.0,0.011599547227774596,0.18831431909005444
50.0,0.010592482037814441,0.19138004354125726
51.0,0.009795702038618296,0.19435072631860215
52.0,0.009178441957294193,0.1971691637649845
53.0,0.008708157175142424,0.19978956413364832
54.0,0.008347350804425386,0.2021766202156928
55.0,0.008070217058179615,0.204311505000114
56.0,0.0078377979250672,0.20618789677281923
57.0,0.0076184477700043845,0.20781198771561213
58.0,0.007389505033040284,0.2091972380875036
59.0,0.007139664304619707,0.2103603868561669
60.0,0.00685360687214766,0.21132316261097167
61.0,0.006508488031774366,0.21210717649080912
62.0,0.006094341868690412,0.21272987819990521
63.0,0.005610147062927024,0.21321322648358731
64.0,0.005071175477662594,0.21357404342551972
65.0,0.0044912746978978835,0.21382946078346596
66.0,0.003876319042099586,0.21399153686192873
67.0,0.003237401582589035,0.21406962734381058
68.0,0.0025795151631819472,0.21407068328935977
69.0,0.001913171346258847,0.21399879379377834
70.0,0.0012533099867373223,0.21385545698543054
71.0,6.192421034607086E-4,0.21364150771207366
72.0,1.8384361265551957E-5,0.21335608608042428
73.0,-5.429529481508913E-4,0.2130029863778809
74.0,-0.0010613625033460373,0.2125899703492669
75.0,-0.0015333687785994239,0.21212005081289126
76.0,-0.001946066748053546,0.21159324672250374
77.0,-0.0022965623242171907,0.21101443518342017
78.0,-0.002591961135246055,0.21038796956768555
79.0,-0.0028442711292859775,0.20971903223234634
80.0,-0.0030604615227121223,0.2090089644431204
81.0,-0.0032271772869286505,0.20826504217945374
82.0,-0.003345026515570966,0.2074950252833407
83.0,-0.0034077324567587273,0.2067177053850649
84.0,-0.0034218708291297705,0.20595167999102498
85.0,-0.0033955433688779117,0.20521313495194482
86.0,-0.003339884868764109,0.20451124793165507
87.0,-0.0032482763854074894,0.20384724926092523
88.0,-0.0031231842183943245,0.20322074386360336
89.0,-0.002967089421678458,0.20263421226620976
90.0,-0.0027799320650397,0.2020913000714229
91.0,-0.002565492441324364,0.20159848966267757
92.0,-0.002326969519756622,0.20116099141823568
93.0,-0.002062170699513334,0.20078448868104765
94.0,-0.001780722259195352,0.20047232425961561
95.0,-0.0014929271405238424,0.20021624424538184
96.0,-0.001197367275234706,0.20000254957829067
97.0,-8.963115161254708E-4,0.19982321068085473
98.0,-5.947242579525218E-4,0.199670944252792
99.0,-2.992887038356252E-4,0.19954824061536533
100.0,-8.761308445248868E-6,0.19945623556719666
101.0,2.785335217651806E-4,0.1993958051811845
102.0,5.586544961187039E-4,0.1993582674509871
103.0,8.289772596502508E-4,0.19933861616245344
104.0,0.0010756394655338439,0.19933607576884751
105.0,0.0013051801610967414,0.19935397957055714
106.0,0.0015243360790345804,0.1993934553906745
107.0,0.0017364094976298067,0.1994525697243623
108.0,0.0019328319530030145,0.19953097803803993
109.0,0.00211013591080831,0.19962404167087083
110.0,0.0022713652046451108,0.19972711285145894
111.0,0.002411998535678441,0.19983822219061712
112.0,0.0025370056306475994,0.19995542126122864
113.0,0.0026535179692813602,0.20007331062058734
114.0,0.002757238822301269,0.20019015227108586
115.0,0.002836303628688237,0.20030313935967936
116.0,0.002896623348690174,0.20041137971913361
117.0,0.0029388332577649327,0.20051747090433947
118.0,0.0029630772980978205,0.20062352399002295
119.0,0.0029660995631363707,0.20073241451336477
120.0,0.0029530043658615194,0.2008432114176313
121.0,0.002927257832471398,0.20095553398514374
122.0,0.0028862578353544797,0.20106904563749195
123.0,0.0028351245810427023,0.20117991487687614
124.0,0.002777613587470457,0.20128547366246025
125.0,0.0027143437547994947,0.20138277373829877
126.0,0.0026439663403306102,0.20147023624421012
127.0,0.002572712208976412,0.20154460833730353
128.0,0.002498728875110114,0.2016045441516903
129.0,0.002427036248659917,0.20164773900254662
130.0,0.0023607351803566845,0.20167110889126805
131.0,0.0023010681823112562,0.20166963724535958
132.0,0.00224087771248308,0.2016385516994971
133.0,0.002183088384389964,0.20157339484105985
134.0,0.0021339337952850645,0.20146935919052603
135.0,0.0020942394861650773,0.20132329111326697
136.0,0.002061340518132249,0.20113404063736168
137.0,0.0020346305363392915,0.20089885206890246
138.0,0.0020191916503950686,0.2006161357383177
139.0,0.002013443859685107,0.2002875371124302
140.0,0.0020139492632701116,0.19991447594788953
141.0,0.0020222600177901163,0.19949743968759973
142.0,0.0020369851722288586,0.19903852693193752
143.0,0.002063577095962694,0.198540204807741
144.0,0.0021027178081731556,0.19800612274157903
145.0,0.002151199349421544,0.1974414721659751
146.0,0.002209483373024532,0.19685134732817666
147.0,0.002276209442080607,0.1962444582770874
148.0,0.002348106335713581,0.1956263909225285
149.0,0.0024284924156631003,0.19500330061956053
150.0,0.002519833550222744,0.19437901567601054
151.0,0.002625692359887748,0.19375787723340837
152.0,0.0027443590934607028,0.19314466520296042
153.0,0.0028745554877299007,0.19254373296947794
154.0,0.003019489504736119,0.19195710855073223
155.0,0.0031729427300008378,0.19138423643179422
156.0,0.0033357466716165828,0.19082521397424193
157.0,0.003509875768169035,0.19028213185543238
158.0,0.0036999588780630235,0.18975644152903975
159.0,0.0039083410823460545,0.1892513415691334
160.0,0.004126244590427819,0.18876748935641782
161.0,0.004350033346542015,0.18830496843693334
162.0,0.004582832757422741,0.18786579884669832
163.0,0.004827137464817732,0.18745226250967026
164.0,0.005083500759539219,0.18706352665783899
165.0,0.005352415215944271,0.18670319076621744
166.0,0.005628557766394962,0.18637269050206265
167.0,0.005905625932421081,0.18607204331038082
168.0,0.006185183179582563,0.1857983791129819
169.0,0.006475470542278005,0.18555326579642925
170.0,0.0067731995066132025,0.18533662665042927
171.0,0.0070710333068526405,0.18514820120321007
172.0,0.007366844481196019,0.18498897184252036
173.0,0.007657632468130697,0.1848596933678028
174.0,0.007947184493460806,0.18475942307515222
175.0,0.008236926934368853,0.18468789399487748
176.0,0.0085232766481912,0.18464603965635842
177.0,0.00880287568445596,0.18463359942570412
178.0,0.009076924439457294,0.18464871885075554
179.0,0.009343214470035848,0.1846902071370896
180.0,0.009601556311629884,0.18475796300222358
181.0,0.009855134268846665,0.1848508366156459
182.0,0.010100291260647789,0.18496920733367733
183.0,0.010334774631392726,0.18511232451186427
184.0,0.010557278724058178,0.185278114951005
185.0,0.010762374352560385,0.18546614615202928
186.0,0.010952746245649205,0.18567613876853784
187.0,0.01113317850467951,0.18590839504952256
188.0,0.01129669635076318,0.18616129514173754
189.0,0.011446363065990749,0.18643517901320125
190.0,0.011583937597051314,0.18672864354522872
